Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Sauce Labs Cross Browser Testing, Sele_e8ee84/button_Request a demo""))",Chrome 110.0.0.0,,,2023-06-09 16:00:26,2023-06-09 16:00:32,6.387s,PASSED
"str = ""FirstName""",Chrome 110.0.0.0,,,2023-06-09 16:00:32,2023-06-09 16:00:32,0.000s,PASSED
"Firstname = findTestObject(""Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__FirstName"", [""Empid"":str])",Chrome 110.0.0.0,,,2023-06-09 16:00:32,2023-06-09 16:00:32,0.111s,PASSED
"setText(Firstname, ""Kunj"")",Chrome 110.0.0.0,,,2023-06-09 16:00:32,2023-06-09 16:00:39,6.080s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__LastName""), Lastname)",Chrome 110.0.0.0,,,2023-06-09 16:00:39,2023-06-09 16:00:39,0.904s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Email""), Email1)",Chrome 110.0.0.0,,,2023-06-09 16:00:39,2023-06-09 16:00:41,1.734s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Company""), Company)",Chrome 110.0.0.0,,,2023-06-09 16:00:41,2023-06-09 16:00:42,1.176s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/select_Select.AfghanistanAlbaniaAlgeriaAndo_2e5989""), ""India"", true)",Chrome 110.0.0.0,,,2023-06-09 16:00:42,2023-06-09 16:00:47,4.423s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Phone""), Phonenumber)",Chrome 110.0.0.0,,,2023-06-09 16:00:47,2023-06-09 16:00:48,0.874s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/select_Select.Sauce Cross-BrowserSauce Mobi_6b7086""), ""Cross-Browser Testing"", true)",Chrome 110.0.0.0,,,2023-06-09 16:00:48,2023-06-09 16:00:49,1.717s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/textarea__Sales_Contact_Comments__c""), ""none"")",Chrome 110.0.0.0,,,2023-06-09 16:00:49,2023-06-09 16:00:50,0.944s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/label_Please check this box if youd like to_15e628""))",Chrome 110.0.0.0,,,2023-06-09 16:00:50,2023-06-09 16:00:51,0.479s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/button_Submit""))",Chrome 110.0.0.0,,,2023-06-09 16:00:51,2023-06-09 16:00:51,0.585s,PASSED
"verifyTextPresent(""Enter valid business email address"", false)",Chrome 110.0.0.0,,,2023-06-09 16:00:51,2023-06-09 16:00:52,1.114s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/span_Company details""))",Chrome 110.0.0.0,,,2023-06-09 16:00:52,2023-06-09 16:00:53,0.382s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Email""), Email2)",Chrome 110.0.0.0,,,2023-06-09 16:00:53,2023-06-09 16:00:54,0.960s,PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/input__Email""), ""value"", Email2, 0)",Chrome 110.0.0.0,,,2023-06-09 16:00:54,2023-06-09 16:00:54,0.604s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Request a Sauce Labs Demo/button_Submit""))",Chrome 110.0.0.0,,,2023-06-09 16:00:54,2023-06-09 16:00:56,1.191s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-06-09 16:00:56,2023-06-09 16:01:01,5.004s,PASSED
"verifyTextPresent(""Thank you for your request."", false)",Chrome 110.0.0.0,,,2023-06-09 16:01:01,2023-06-09 16:01:02,1.151s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 16:01:02,2023-06-09 16:01:04,2.002s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-06-09 16:01:04,2023-06-09 16:01:04,0.145s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-06-09 16:01:04,2023-06-09 16:01:04,0.015s,PASSED
,,,,,,,
Test Cases/Final_Assignment/Saucedemo/Saucedemo_Addtocart,Chrome 110.0.0.0,,,2023-06-09 16:01:04,2023-06-09 16:01:31,27.042s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-06-09 16:01:04,2023-06-09 16:01:06,1.955s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-06-09 16:01:07,2023-06-09 16:01:08,0.861s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-06-09 16:01:08,2023-06-09 16:01:08,0.145s,PASSED
navigateToUrl(Saucedemo),Chrome 110.0.0.0,,,2023-06-09 16:01:08,2023-06-09 16:01:09,0.851s,PASSED
"com.Saucedemo_Login.Login(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Swag Labs_user-name"", EndUser, ""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Swag Labs_password"", Password, ""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Swag Labs_login-button"")",Chrome 110.0.0.0,,,2023-06-09 16:01:09,2023-06-09 16:01:11,2.527s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-06-09 16:01:11,2023-06-09 16:01:14,3.006s,PASSED
"getUrl().equals(""https://www.saucedemo.com/inventory.html"")",Chrome 110.0.0.0,,,2023-06-09 16:01:14,2023-06-09 16:01:14,0.009s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Add to cart""))",Chrome 110.0.0.0,,,2023-06-09 16:01:14,2023-06-09 16:01:14,0.318s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Add to cart_1""))",Chrome 110.0.0.0,,,2023-06-09 16:01:14,2023-06-09 16:01:15,0.496s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/a_2""))",Chrome 110.0.0.0,,,2023-06-09 16:01:15,2023-06-09 16:01:15,0.495s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Remove""))",Chrome 110.0.0.0,,,2023-06-09 16:01:15,2023-06-09 16:01:16,0.573s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Checkout""))",Chrome 110.0.0.0,,,2023-06-09 16:01:16,2023-06-09 16:01:17,0.662s,PASSED
"verifyTextPresent(""Checkout: Your Information"", false)",Chrome 110.0.0.0,,,2023-06-09 16:01:17,2023-06-09 16:01:17,0.569s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_firstName""), Firstname)",Chrome 110.0.0.0,,,2023-06-09 16:01:17,2023-06-09 16:01:18,0.877s,PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_firstName""), ""value"", Firstname, 1)",Chrome 110.0.0.0,,,2023-06-09 16:01:18,2023-06-09 16:01:19,0.598s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_lastName""), Lastname)",Chrome 110.0.0.0,,,2023-06-09 16:01:19,2023-06-09 16:01:20,0.921s,PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_lastName""), ""value"", Lastname, 1)",Chrome 110.0.0.0,,,2023-06-09 16:01:20,2023-06-09 16:01:20,0.609s,PASSED
"setText(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_postalCode""), Pincode)",Chrome 110.0.0.0,,,2023-06-09 16:01:20,2023-06-09 16:01:21,0.731s,PASSED
"verifyElementAttributeValue(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Checkout Your Information_postalCode""), ""value"", Pincode, 1)",Chrome 110.0.0.0,,,2023-06-09 16:01:21,2023-06-09 16:01:21,0.526s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 16:01:21,2023-06-09 16:01:23,2.003s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/input_Cancel_continue""))",Chrome 110.0.0.0,,,2023-06-09 16:01:23,2023-06-09 16:01:24,0.469s,PASSED
"verifyTextPresent(""Payment Information"", false)",Chrome 110.0.0.0,,,2023-06-09 16:01:24,2023-06-09 16:01:25,0.581s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Finish""))",Chrome 110.0.0.0,,,2023-06-09 16:01:25,2023-06-09 16:01:25,0.355s,PASSED
"verifyTextPresent(""Thank you for your order!"", false)",Chrome 110.0.0.0,,,2023-06-09 16:01:25,2023-06-09 16:01:25,0.563s,PASSED
"click(findTestObject(""Object Repository/Assignment/SauceDemo/Page_Swag Labs/button_Back Home""))",Chrome 110.0.0.0,,,2023-06-09 16:01:25,2023-06-09 16:01:26,0.440s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-06-09 16:01:26,2023-06-09 16:01:31,5.002s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-06-09 16:01:31,2023-06-09 16:01:31,0.086s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-06-09 16:01:31,2023-06-09 16:01:31,0.010s,PASSED
,,,,,,,
Test Cases/Final_Assignment/Alerts/Alerts,Chrome 110.0.0.0,,,2023-06-09 16:01:31,2023-06-09 16:01:54,23.402s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-06-09 16:01:31,2023-06-09 16:01:33,1.890s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-06-09 16:01:33,2023-06-09 16:01:34,0.857s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-06-09 16:01:34,2023-06-09 16:01:34,0.148s,PASSED
navigateToUrl(Alert),Chrome 110.0.0.0,,,2023-06-09 16:01:34,2023-06-09 16:01:35,0.600s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/a_Alert with OK""))",Chrome 110.0.0.0,,,2023-06-09 16:01:35,2023-06-09 16:01:35,0.458s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/button_click the button to display an  alert box""))",Chrome 110.0.0.0,,,2023-06-09 16:01:35,2023-06-09 16:01:36,0.414s,PASSED
waitForAlert(5),Chrome 110.0.0.0,,,2023-06-09 16:01:36,2023-06-09 16:01:36,0.039s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 16:01:36,2023-06-09 16:01:38,2.002s,PASSED
acceptAlert(),Chrome 110.0.0.0,,,2023-06-09 16:01:38,2023-06-09 16:01:38,0.022s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/a_Alert with OK  Cancel""))",Chrome 110.0.0.0,,,2023-06-09 16:01:38,2023-06-09 16:01:38,0.580s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/button_click the button to display a confirm box""))",Chrome 110.0.0.0,,,2023-06-09 16:01:38,2023-06-09 16:01:39,0.641s,PASSED
waitForAlert(5),Chrome 110.0.0.0,,,2023-06-09 16:01:39,2023-06-09 16:01:39,0.010s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 16:01:39,2023-06-09 16:01:41,2.004s,PASSED
acceptAlert(),Chrome 110.0.0.0,,,2023-06-09 16:01:41,2023-06-09 16:01:41,0.010s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/a_Alert with OK  Cancel""))",Chrome 110.0.0.0,,,2023-06-09 16:01:41,2023-06-09 16:01:42,0.682s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/button_click the button to display a confirm box""))",Chrome 110.0.0.0,,,2023-06-09 16:01:42,2023-06-09 16:01:42,0.430s,PASSED
waitForAlert(5),Chrome 110.0.0.0,,,2023-06-09 16:01:42,2023-06-09 16:01:42,0.015s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 16:01:42,2023-06-09 16:01:44,2.002s,PASSED
dismissAlert(),Chrome 110.0.0.0,,,2023-06-09 16:01:44,2023-06-09 16:01:44,0.020s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/a_Alert with Textbox""))",Chrome 110.0.0.0,,,2023-06-09 16:01:44,2023-06-09 16:01:45,0.499s,PASSED
"click(findTestObject(""Object Repository/Assignment/Alerts/Page_Alerts/button_click the button to demonstrate the _b1783c""))",Chrome 110.0.0.0,,,2023-06-09 16:01:45,2023-06-09 16:01:45,0.551s,PASSED
waitForAlert(5),Chrome 110.0.0.0,,,2023-06-09 16:01:45,2023-06-09 16:01:45,0.006s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 16:01:45,2023-06-09 16:01:47,2.001s,PASSED
"setAlertText(""Kunj"")",Chrome 110.0.0.0,,,2023-06-09 16:01:47,2023-06-09 16:01:47,0.019s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-06-09 16:01:47,2023-06-09 16:01:49,2.002s,PASSED
acceptAlert(),Chrome 110.0.0.0,,,2023-06-09 16:01:49,2023-06-09 16:01:49,0.013s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-06-09 16:01:49,2023-06-09 16:01:54,5.001s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-06-09 16:01:54,2023-06-09 16:01:54,0.088s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-06-09 16:01:54,2023-06-09 16:01:54,0.010s,PASSED
